layer,history_tokens,new_tokens,history_variant,item_variant,unique_history_tokens,unique_new_tokens,history_coverage_pct,new_coverage_pct,history_mib,all_mib,history_sha256,candidate_suffix_sha256,source_input_sha256
2,1048576,256,0,2,58048,256,5.535888671875,100.0,36.3154296875,36.4755859375,ccdcb05508fbd96dfbd98709d0ba53892e3605fd208c4dd7fdedd8d747725972,6ddc7f1a61898ebe2fe24fe28fc4a7220a8ca0c22998948f662d46f38732c0d1,def08d486b5a4a770d5a8e8bc9bd36b2f7feeec944be99ee3c5336088555a349
0,1048576,512,0,0,38326,425,3.6550521850585938,83.0078125,23.977142333984375,24.243026733398438,ccdcb05508fbd96dfbd98709d0ba53892e3605fd208c4dd7fdedd8d747725972,013feea748f8ae41b04cf0bf98307210e6566be9a69bd4e8d17da0dfe805a1fd,da690688f3c8174311f8a14b8c4df44218b99602f5aea05358452fde674d0245
1,1048576,512,0,0,82989,44,7.914447784423828,8.59375,51.91877746582031,51.94630432128906,ccdcb05508fbd96dfbd98709d0ba53892e3605fd208c4dd7fdedd8d747725972,013feea748f8ae41b04cf0bf98307210e6566be9a69bd4e8d17da0dfe805a1fd,da690688f3c8174311f8a14b8c4df44218b99602f5aea05358452fde674d0245
2,1048576,512,0,0,93367,511,8.904170989990234,99.8046875,58.41136169433594,58.731048583984375,ccdcb05508fbd96dfbd98709d0ba53892e3605fd208c4dd7fdedd8d747725972,013feea748f8ae41b04cf0bf98307210e6566be9a69bd4e8d17da0dfe805a1fd,da690688f3c8174311f8a14b8c4df44218b99602f5aea05358452fde674d0245
0,1048576,512,0,1,38516,424,3.6731719970703125,82.8125,24.09600830078125,24.36126708984375,ccdcb05508fbd96dfbd98709d0ba53892e3605fd208c4dd7fdedd8d747725972,640b772a61dd987adceda5099ef648e8ccc2ab91ba30d9d089590174834a66aa,fa1911c3b5a934c3fc2d218d50267e1a634dfe4d7809273ca531802864650e2a
1,1048576,512,0,1,83146,46,7.929420471191406,8.984375,52.016998291015625,52.0457763671875,ccdcb05508fbd96dfbd98709d0ba53892e3605fd208c4dd7fdedd8d747725972,640b772a61dd987adceda5099ef648e8ccc2ab91ba30d9d089590174834a66aa,fa1911c3b5a934c3fc2d218d50267e1a634dfe4d7809273ca531802864650e2a
2,1048576,512,0,1,93671,512,8.933162689208984,100.0,58.60154724121094,58.92185974121094,ccdcb05508fbd96dfbd98709d0ba53892e3605fd208c4dd7fdedd8d747725972,640b772a61dd987adceda5099ef648e8ccc2ab91ba30d9d089590174834a66aa,fa1911c3b5a934c3fc2d218d50267e1a634dfe4d7809273ca531802864650e2a
0,1048576,512,0,2,38616,426,3.682708740234375,83.203125,24.1585693359375,24.425079345703125,ccdcb05508fbd96dfbd98709d0ba53892e3605fd208c4dd7fdedd8d747725972,c855cdb4ee88f893dee2cd7172325549ea24ae63bc0d3b9e74448291b81e960f,c4afedd15269bb64f785259ec6c6d9dffe06561314a3658796da007287b4e937
1,1048576,512,0,2,82486,45,7.866477966308594,8.7890625,51.604095458984375,51.63224792480469,ccdcb05508fbd96dfbd98709d0ba53892e3605fd208c4dd7fdedd8d747725972,c855cdb4ee88f893dee2cd7172325549ea24ae63bc0d3b9e74448291b81e960f,c4afedd15269bb64f785259ec6c6d9dffe06561314a3658796da007287b4e937
2,1048576,512,0,2,93525,512,8.919239044189453,100.0,58.51020812988281,58.83052062988281,ccdcb05508fbd96dfbd98709d0ba53892e3605fd208c4dd7fdedd8d747725972,c855cdb4ee88f893dee2cd7172325549ea24ae63bc0d3b9e74448291b81e960f,c4afedd15269bb64f785259ec6c6d9dffe06561314a3658796da007287b4e937
0,1048576,1024,0,0,52616,825,5.017852783203125,80.56640625,32.9171142578125,33.43324279785156,ccdcb05508fbd96dfbd98709d0ba53892e3605fd208c4dd7fdedd8d747725972,4d1a372119f5b737c613bc8291f818936d3f0935921b949db3f43b0836a4dbfb,d8c8007a0154b3c1313dd42f559d519ac1a82c9c6927198546cb8bbb37eef4e6
1,1048576,1024,0,0,109379,116,10.431194305419922,11.328125,68.42863464355469,68.50120544433594,ccdcb05508fbd96dfbd98709d0ba53892e3605fd208c4dd7fdedd8d747725972,4d1a372119f5b737c613bc8291f818936d3f0935921b949db3f43b0836a4dbfb,d8c8007a0154b3c1313dd42f559d519ac1a82c9c6927198546cb8bbb37eef4e6
2,1048576,1024,0,0,146696,1024,13.990020751953125,100.0,91.7745361328125,92.4151611328125,ccdcb05508fbd96dfbd98709d0ba53892e3605fd208c4dd7fdedd8d747725972,4d1a372119f5b737c613bc8291f818936d3f0935921b949db3f43b0836a4dbfb,d8c8007a0154b3c1313dd42f559d519ac1a82c9c6927198546cb8bbb37eef4e6
0,1048576,1024,0,1,52580,823,5.0144195556640625,80.37109375,32.89459228515625,33.40946960449219,ccdcb05508fbd96dfbd98709d0ba53892e3605fd208c4dd7fdedd8d747725972,5c9ee1e3d72cc73ee53cc8e22f5c38034bb6e2afcb002504b4902a7205a3b577,d9da7538826c275237fe51bbcf213e03e3f853bffc4978d67c7756500de7b213
1,1048576,1024,0,1,109683,116,10.460186004638672,11.328125,68.61882019042969,68.69139099121094,ccdcb05508fbd96dfbd98709d0ba53892e3605fd208c4dd7fdedd8d747725972,5c9ee1e3d72cc73ee53cc8e22f5c38034bb6e2afcb002504b4902a7205a3b577,d9da7538826c275237fe51bbcf213e03e3f853bffc4978d67c7756500de7b213
2,1048576,1024,0,1,146693,1024,13.989734649658203,100.0,91.77265930175781,92.41328430175781,ccdcb05508fbd96dfbd98709d0ba53892e3605fd208c4dd7fdedd8d747725972,5c9ee1e3d72cc73ee53cc8e22f5c38034bb6e2afcb002504b4902a7205a3b577,d9da7538826c275237fe51bbcf213e03e3f853bffc4978d67c7756500de7b213
0,1048576,1024,0,2,52836,825,5.0388336181640625,80.56640625,33.05474853515625,33.57087707519531,ccdcb05508fbd96dfbd98709d0ba53892e3605fd208c4dd7fdedd8d747725972,80e649054065540274a45f7696df9c2444ccc81ba921f0a82c252733cf9c7da4,61803586b1c665b9536a4deda98578e05fd36142d0670079092f330894c423b7
1,1048576,1024,0,2,109489,120,10.44168472290039,11.71875,68.49745178222656,68.57252502441406,ccdcb05508fbd96dfbd98709d0ba53892e3605fd208c4dd7fdedd8d747725972,80e649054065540274a45f7696df9c2444ccc81ba921f0a82c252733cf9c7da4,61803586b1c665b9536a4deda98578e05fd36142d0670079092f330894c423b7
2,1048576,1024,0,2,146715,1024,13.991832733154297,100.0,91.78642272949219,92.42704772949219,ccdcb05508fbd96dfbd98709d0ba53892e3605fd208c4dd7fdedd8d747725972,80e649054065540274a45f7696df9c2444ccc81ba921f0a82c252733cf9c7da4,61803586b1c665b9536a4deda98578e05fd36142d0670079092f330894c423b7
0,1048576,2048,0,0,72634,1560,6.926918029785156,76.171875,45.440582275390625,46.416534423828125,ccdcb05508fbd96dfbd98709d0ba53892e3605fd208c4dd7fdedd8d747725972,38c3963cc0fc887992bbf4eaa39f76df944b5121a6266e159a1e573a90510857,dfedb0d6f7d71dc377207470de3f0b3994e0f33dcc40803f2c760208bc80e9b7
1,1048576,2048,0,0,146744,253,13.994598388671875,12.353515625,91.8045654296875,91.96284484863281,ccdcb05508fbd96dfbd98709d0ba53892e3605fd208c4dd7fdedd8d747725972,38c3963cc0fc887992bbf4eaa39f76df944b5121a6266e159a1e573a90510857,dfedb0d6f7d71dc377207470de3f0b3994e0f33dcc40803f2c760208bc80e9b7
2,1048576,2048,0,0,229431,2047,21.880245208740234,99.951171875,143.53440856933594,144.81503295898438,ccdcb05508fbd96dfbd98709d0ba53892e3605fd208c4dd7fdedd8d747725972,38c3963cc0fc887992bbf4eaa39f76df944b5121a6266e159a1e573a90510857,dfedb0d6f7d71dc377207470de3f0b3994e0f33dcc40803f2c760208bc80e9b7
0,1048576,2048,0,1,72885,1550,6.950855255126953,75.68359375,45.59761047363281,46.56730651855469,ccdcb05508fbd96dfbd98709d0ba53892e3605fd208c4dd7fdedd8d747725972,601ec3c922c7c5103b900ce89856abcd4fed76836f0f45f142532f492fc0136c,f266ad5a2aa1953a0c2e11966dd5440c153ed13514e93f39f20440a488f35b58
1,1048576,2048,0,1,146869,256,14.006519317626953,12.5,91.88276672363281,92.04292297363281,ccdcb05508fbd96dfbd98709d0ba53892e3605fd208c4dd7fdedd8d747725972,601ec3c922c7c5103b900ce89856abcd4fed76836f0f45f142532f492fc0136c,f266ad5a2aa1953a0c2e11966dd5440c153ed13514e93f39f20440a488f35b58
2,1048576,2048,0,1,229310,2048,21.86870574951172,100.0,143.45870971679688,144.73995971679688,ccdcb05508fbd96dfbd98709d0ba53892e3605fd208c4dd7fdedd8d747725972,601ec3c922c7c5103b900ce89856abcd4fed76836f0f45f142532f492fc0136c,f266ad5a2aa1953a0c2e11966dd5440c153ed13514e93f39f20440a488f35b58
0,1048576,2048,0,2,72657,1558,6.929111480712891,76.07421875,45.45497131347656,46.42967224121094,ccdcb05508fbd96dfbd98709d0ba53892e3605fd208c4dd7fdedd8d747725972,83ed74face5a8a25e64aa17f589c2a3e608ddfbe876e2321168749ab3fa6f31b,29da1750f670757d8bf25321b9e8c3cb39945b79f4302d2cac3f6abc8ccc336d
1,1048576,2048,0,2,147016,248,14.020538330078125,12.109375,91.9747314453125,92.1298828125,ccdcb05508fbd96dfbd98709d0ba53892e3605fd208c4dd7fdedd8d747725972,83ed74face5a8a25e64aa17f589c2a3e608ddfbe876e2321168749ab3fa6f31b,29da1750f670757d8bf25321b9e8c3cb39945b79f4302d2cac3f6abc8ccc336d
2,1048576,2048,0,2,229346,2048,21.87213897705078,100.0,143.48123168945312,144.76248168945312,ccdcb05508fbd96dfbd98709d0ba53892e3605fd208c4dd7fdedd8d747725972,83ed74face5a8a25e64aa17f589c2a3e608ddfbe876e2321168749ab3fa6f31b,29da1750f670757d8bf25321b9e8c3cb39945b79f4302d2cac3f6abc8ccc336d
0,1048576,4096,0,0,98214,2943,9.366416931152344,71.8505859375,61.443695068359375,63.28486633300781,ccdcb05508fbd96dfbd98709d0ba53892e3605fd208c4dd7fdedd8d747725972,3fcce29a2d9f9d7d84029dd54fa6650b2f30d13c358d3dea399a663eb39516d0,6f9a301d095db2ae6ea75231f142e4de823ab936bb9e3150f0be4cc6fc6df375
1,1048576,4096,0,0,186794,534,17.814064025878906,13.037109375,116.86026000976562,117.1943359375,ccdcb05508fbd96dfbd98709d0ba53892e3605fd208c4dd7fdedd8d747725972,3fcce29a2d9f9d7d84029dd54fa6650b2f30d13c358d3dea399a663eb39516d0,6f9a301d095db2ae6ea75231f142e4de823ab936bb9e3150f0be4cc6fc6df375
2,1048576,4096,0,0,339757,4096,32.40175247192383,100.0,212.5554962158203,215.1179962158203,ccdcb05508fbd96dfbd98709d0ba53892e3605fd208c4dd7fdedd8d747725972,3fcce29a2d9f9d7d84029dd54fa6650b2f30d13c358d3dea399a663eb39516d0,6f9a301d095db2ae6ea75231f142e4de823ab936bb9e3150f0be4cc6fc6df375
0,1048576,4096,0,1,97576,2937,9.305572509765625,71.7041015625,61.0445556640625,62.88197326660156,ccdcb05508fbd96dfbd98709d0ba53892e3605fd208c4dd7fdedd8d747725972,4edf467664706dcacb362e7013481149735feb4a347e3eb2667531100fad5ec2,5f38084f6c57912955abf1653c4a6bf3b348ec04680bac57a5f789492dc5d7b6
1,1048576,4096,0,1,186703,539,17.80538558959961,13.1591796875,116.80332946777344,117.14053344726562,ccdcb05508fbd96dfbd98709d0ba53892e3605fd208c4dd7fdedd8d747725972,4edf467664706dcacb362e7013481149735feb4a347e3eb2667531100fad5ec2,5f38084f6c57912955abf1653c4a6bf3b348ec04680bac57a5f789492dc5d7b6
2,1048576,4096,0,1,339635,4096,32.39011764526367,100.0,212.4791717529297,215.0416717529297,ccdcb05508fbd96dfbd98709d0ba53892e3605fd208c4dd7fdedd8d747725972,4edf467664706dcacb362e7013481149735feb4a347e3eb2667531100fad5ec2,5f38084f6c57912955abf1653c4a6bf3b348ec04680bac57a5f789492dc5d7b6
0,1048576,4096,0,2,98513,2939,9.39493179321289,71.7529296875,61.63075256347656,63.46942138671875,ccdcb05508fbd96dfbd98709d0ba53892e3605fd208c4dd7fdedd8d747725972,413009579c0b7c203e7f2adfb5572c4870956baf3213e64a67a0a023119061bb,004eb2f474476e23efdcbcf06c0f5834216a6613c7a6b1156f08084059a71cda
1,1048576,4096,0,2,187172,537,17.850112915039062,13.1103515625,117.09674072265625,117.43269348144531,ccdcb05508fbd96dfbd98709d0ba53892e3605fd208c4dd7fdedd8d747725972,413009579c0b7c203e7f2adfb5572c4870956baf3213e64a67a0a023119061bb,004eb2f474476e23efdcbcf06c0f5834216a6613c7a6b1156f08084059a71cda
2,1048576,4096,0,2,339536,4096,32.38067626953125,100.0,212.417236328125,214.979736328125,ccdcb05508fbd96dfbd98709d0ba53892e3605fd208c4dd7fdedd8d747725972,413009579c0b7c203e7f2adfb5572c4870956baf3213e64a67a0a023119061bb,004eb2f474476e23efdcbcf06c0f5834216a6613c7a6b1156f08084059a71cda
0,1048576,64,1,0,15611,58,1.4887809753417969,90.625,9.766403198242188,9.802688598632812,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,8b1b30b50df2a630eb9dcd4ac0120f0fbb4226b3146c04546cc681cd9fbab507,347b1b17a8c04cbca74e08cd672d582868f56d512f83c3a15bfa92632f8c4cb8
1,1048576,64,1,0,28506,2,2.7185440063476562,3.125,17.833648681640625,17.83489990234375,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,8b1b30b50df2a630eb9dcd4ac0120f0fbb4226b3146c04546cc681cd9fbab507,347b1b17a8c04cbca74e08cd672d582868f56d512f83c3a15bfa92632f8c4cb8
2,1048576,64,1,0,22019,63,2.099895477294922,98.4375,13.775314331054688,13.814727783203125,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,8b1b30b50df2a630eb9dcd4ac0120f0fbb4226b3146c04546cc681cd9fbab507,347b1b17a8c04cbca74e08cd672d582868f56d512f83c3a15bfa92632f8c4cb8
0,1048576,64,1,1,16037,57,1.5294075012207031,89.0625,10.032913208007812,10.068572998046875,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,44803f2d88d2542bc888ce18977434d05841408bb257f61123e8beee8938b2b9,5a5ec020d1178935d8c52b84377359c366f38d74b0d47ed6675578aeb44f93bc
1,1048576,64,1,1,28081,2,2.6780128479003906,3.125,17.567764282226562,17.569015502929688,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,44803f2d88d2542bc888ce18977434d05841408bb257f61123e8beee8938b2b9,5a5ec020d1178935d8c52b84377359c366f38d74b0d47ed6675578aeb44f93bc
2,1048576,64,1,1,21672,64,2.066802978515625,100.0,13.5582275390625,13.5982666015625,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,44803f2d88d2542bc888ce18977434d05841408bb257f61123e8beee8938b2b9,5a5ec020d1178935d8c52b84377359c366f38d74b0d47ed6675578aeb44f93bc
0,1048576,64,1,2,15811,57,1.5078544616699219,89.0625,9.891525268554688,9.92718505859375,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,e4e4cbe16c70b408c1c9d938d7114e63c198be88902cbf85e90741f7c841115c,7808610e21094ab2d081844593194ce36c96a410a3b2f3a582d7c3d392cc5c81
1,1048576,64,1,2,28470,1,2.7151107788085938,1.5625,17.811126708984375,17.811752319335938,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,e4e4cbe16c70b408c1c9d938d7114e63c198be88902cbf85e90741f7c841115c,7808610e21094ab2d081844593194ce36c96a410a3b2f3a582d7c3d392cc5c81
2,1048576,64,1,2,21571,64,2.057170867919922,100.0,13.495040893554688,13.535079956054688,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,e4e4cbe16c70b408c1c9d938d7114e63c198be88902cbf85e90741f7c841115c,7808610e21094ab2d081844593194ce36c96a410a3b2f3a582d7c3d392cc5c81
0,1048576,128,1,0,21052,117,2.0076751708984375,91.40625,13.17034912109375,13.243545532226562,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,b01c21d44004009bb29cda6c83288d0294605b1063e9205a095d7e58c476d5f3,a7e638602a0363b760f4e6b0f0d119d6aa36824fa55de2a053895f1cf270226e
1,1048576,128,1,0,41682,3,3.9751052856445312,2.34375,26.076690673828125,26.078567504882812,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,b01c21d44004009bb29cda6c83288d0294605b1063e9205a095d7e58c476d5f3,a7e638602a0363b760f4e6b0f0d119d6aa36824fa55de2a053895f1cf270226e
2,1048576,128,1,0,35350,127,3.3712387084960938,99.21875,22.115325927734375,22.194778442382812,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,b01c21d44004009bb29cda6c83288d0294605b1063e9205a095d7e58c476d5f3,a7e638602a0363b760f4e6b0f0d119d6aa36824fa55de2a053895f1cf270226e
0,1048576,128,1,1,21448,115,2.045440673828125,89.84375,13.4180908203125,13.490036010742188,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,d306c7272834b2d1357f8a590b91e41948f3b7fd3b4f30e427e9beb4218175a9,be7d9af6062343e0c00124574401a3ddc1ec27a3aabe80e34e122490bf199ba5
1,1048576,128,1,1,41736,2,3.980255126953125,1.5625,26.1104736328125,26.111724853515625,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,d306c7272834b2d1357f8a590b91e41948f3b7fd3b4f30e427e9beb4218175a9,be7d9af6062343e0c00124574401a3ddc1ec27a3aabe80e34e122490bf199ba5
2,1048576,128,1,1,35444,127,3.3802032470703125,99.21875,22.17413330078125,22.253585815429688,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,d306c7272834b2d1357f8a590b91e41948f3b7fd3b4f30e427e9beb4218175a9,be7d9af6062343e0c00124574401a3ddc1ec27a3aabe80e34e122490bf199ba5
0,1048576,128,1,2,21442,115,2.0448684692382812,89.84375,13.414337158203125,13.486282348632812,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,7ad1543f39c5560980bdca0cbf9b6c268302bbc463a4612fdf79b99dc8db5609,ebdf8668924680806ba28f4d676904dca711ab6734c3f909ea709439d1d41b9a
1,1048576,128,1,2,41636,3,3.9707183837890625,2.34375,26.04791259765625,26.049789428710938,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,7ad1543f39c5560980bdca0cbf9b6c268302bbc463a4612fdf79b99dc8db5609,ebdf8668924680806ba28f4d676904dca711ab6734c3f909ea709439d1d41b9a
2,1048576,128,1,2,35148,128,3.3519744873046875,100.0,21.98895263671875,22.06903076171875,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,7ad1543f39c5560980bdca0cbf9b6c268302bbc463a4612fdf79b99dc8db5609,ebdf8668924680806ba28f4d676904dca711ab6734c3f909ea709439d1d41b9a
0,1048576,256,1,0,28791,231,2.7457237243652344,90.234375,18.011947631835938,18.156463623046875,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,f8caff9e9a4fd44040f19aa6a25fc48ec327fe7a5a842a48eef69dbbc25bfbcb,48cfa9a8f0b21dc8fb5d1ea00e2d8a725ad1df24ef354d77266bd70ec3a0d0aa
1,1048576,256,1,0,60243,9,5.745220184326172,3.515625,37.68864440917969,37.69427490234375,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,f8caff9e9a4fd44040f19aa6a25fc48ec327fe7a5a842a48eef69dbbc25bfbcb,48cfa9a8f0b21dc8fb5d1ea00e2d8a725ad1df24ef354d77266bd70ec3a0d0aa
2,1048576,256,1,0,57489,255,5.482578277587891,99.609375,35.96571350097656,36.125244140625,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,f8caff9e9a4fd44040f19aa6a25fc48ec327fe7a5a842a48eef69dbbc25bfbcb,48cfa9a8f0b21dc8fb5d1ea00e2d8a725ad1df24ef354d77266bd70ec3a0d0aa
0,1048576,256,1,1,29115,230,2.776622772216797,89.84375,18.214645385742188,18.358535766601562,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,df58c57df4b684f1741f5a99beb576ad0e1b86556b4ff553664bb2dc644f5761,0f42594f965aa6e3c0e445f2023e9b72f016527969a5f963015c4cf31d322535
1,1048576,256,1,1,60458,10,5.765724182128906,3.90625,37.823150634765625,37.82940673828125,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,df58c57df4b684f1741f5a99beb576ad0e1b86556b4ff553664bb2dc644f5761,0f42594f965aa6e3c0e445f2023e9b72f016527969a5f963015c4cf31d322535
2,1048576,256,1,1,57590,255,5.492210388183594,99.609375,36.028900146484375,36.18843078613281,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,df58c57df4b684f1741f5a99beb576ad0e1b86556b4ff553664bb2dc644f5761,0f42594f965aa6e3c0e445f2023e9b72f016527969a5f963015c4cf31d322535
0,1048576,256,1,2,29347,234,2.798748016357422,91.40625,18.359786987304688,18.506179809570312,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,6ddc7f1a61898ebe2fe24fe28fc4a7220a8ca0c22998948f662d46f38732c0d1,82f55d06edcbf9bea82d41b076393f167b7b5708795bb8eda10d829ffa5610a3
1,1048576,256,1,2,59864,7,5.709075927734375,2.734375,37.4515380859375,37.45591735839844,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,6ddc7f1a61898ebe2fe24fe28fc4a7220a8ca0c22998948f662d46f38732c0d1,82f55d06edcbf9bea82d41b076393f167b7b5708795bb8eda10d829ffa5610a3
2,1048576,256,1,2,57278,256,5.462455749511719,100.0,35.833709716796875,35.993865966796875,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,6ddc7f1a61898ebe2fe24fe28fc4a7220a8ca0c22998948f662d46f38732c0d1,82f55d06edcbf9bea82d41b076393f167b7b5708795bb8eda10d829ffa5610a3
0,1048576,512,1,0,38060,427,3.6296844482421875,83.3984375,23.81072998046875,24.077865600585938,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,013feea748f8ae41b04cf0bf98307210e6566be9a69bd4e8d17da0dfe805a1fd,0dfc6bcad7cb82be25acc9aa5723a03e8c31f42865c40d635dedaa688851714e
1,1048576,512,1,0,82528,45,7.8704833984375,8.7890625,51.63037109375,51.65852355957031,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,013feea748f8ae41b04cf0bf98307210e6566be9a69bd4e8d17da0dfe805a1fd,0dfc6bcad7cb82be25acc9aa5723a03e8c31f42865c40d635dedaa688851714e
2,1048576,512,1,0,92643,512,8.835124969482422,100.0,57.95841979980469,58.27873229980469,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,013feea748f8ae41b04cf0bf98307210e6566be9a69bd4e8d17da0dfe805a1fd,0dfc6bcad7cb82be25acc9aa5723a03e8c31f42865c40d635dedaa688851714e
0,1048576,512,1,1,38291,426,3.651714324951172,83.203125,23.955245971679688,24.221755981445312,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,640b772a61dd987adceda5099ef648e8ccc2ab91ba30d9d089590174834a66aa,2e21abbf5ac61b83dbfe462c1fcff17b2b5289373a6a2d13d8fe5c8091cba723
1,1048576,512,1,1,82562,46,7.873725891113281,8.984375,51.651641845703125,51.680419921875,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,640b772a61dd987adceda5099ef648e8ccc2ab91ba30d9d089590174834a66aa,2e21abbf5ac61b83dbfe462c1fcff17b2b5289373a6a2d13d8fe5c8091cba723
2,1048576,512,1,1,92734,511,8.843803405761719,99.8046875,58.015350341796875,58.33503723144531,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,640b772a61dd987adceda5099ef648e8ccc2ab91ba30d9d089590174834a66aa,2e21abbf5ac61b83dbfe462c1fcff17b2b5289373a6a2d13d8fe5c8091cba723
0,1048576,512,1,2,38554,428,3.6767959594726562,83.59375,24.119781494140625,24.387542724609375,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,c855cdb4ee88f893dee2cd7172325549ea24ae63bc0d3b9e74448291b81e960f,56e3e69d7dc1655d14f42497e67c8b3bea6d69c5a193ab3ff6a2365275ddf662
1,1048576,512,1,2,82144,44,7.8338623046875,8.59375,51.39013671875,51.41766357421875,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,c855cdb4ee88f893dee2cd7172325549ea24ae63bc0d3b9e74448291b81e960f,56e3e69d7dc1655d14f42497e67c8b3bea6d69c5a193ab3ff6a2365275ddf662
2,1048576,512,1,2,92497,512,8.82120132446289,100.0,57.86708068847656,58.18739318847656,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,c855cdb4ee88f893dee2cd7172325549ea24ae63bc0d3b9e74448291b81e960f,56e3e69d7dc1655d14f42497e67c8b3bea6d69c5a193ab3ff6a2365275ddf662
0,1048576,1024,1,0,52178,832,4.976081848144531,81.25,32.643096923828125,33.163604736328125,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,4d1a372119f5b737c613bc8291f818936d3f0935921b949db3f43b0836a4dbfb,31a611b87ef1f51efe0bdfda7312d617184af25e6d4453b580f6b2979bcc29f3
1,1048576,1024,1,0,108958,117,10.391044616699219,11.42578125,68.16525268554688,68.23844909667969,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,4d1a372119f5b737c613bc8291f818936d3f0935921b949db3f43b0836a4dbfb,31a611b87ef1f51efe0bdfda7312d617184af25e6d4453b580f6b2979bcc29f3
2,1048576,1024,1,0,146151,1023,13.938045501708984,99.90234375,91.43357849121094,92.07357788085938,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,4d1a372119f5b737c613bc8291f818936d3f0935921b949db3f43b0836a4dbfb,31a611b87ef1f51efe0bdfda7312d617184af25e6d4453b580f6b2979bcc29f3
0,1048576,1024,1,1,52254,828,4.983329772949219,80.859375,32.690643310546875,33.208648681640625,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,5c9ee1e3d72cc73ee53cc8e22f5c38034bb6e2afcb002504b4902a7205a3b577,22eff7e99875bc67c86f819f3388e40fb3eb8b4af529fb87a24ac507b764ff0c
1,1048576,1024,1,1,109213,121,10.415363311767578,11.81640625,68.32478332519531,68.40048217773438,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,5c9ee1e3d72cc73ee53cc8e22f5c38034bb6e2afcb002504b4902a7205a3b577,22eff7e99875bc67c86f819f3388e40fb3eb8b4af529fb87a24ac507b764ff0c
2,1048576,1024,1,1,145891,1024,13.913249969482422,100.0,91.27091979980469,91.91154479980469,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,5c9ee1e3d72cc73ee53cc8e22f5c38034bb6e2afcb002504b4902a7205a3b577,22eff7e99875bc67c86f819f3388e40fb3eb8b4af529fb87a24ac507b764ff0c
0,1048576,1024,1,2,52622,832,5.018424987792969,81.25,32.920867919921875,33.441375732421875,eadb0564a8725a1d7973118b3053c08f684e8759756a96c10e574e244ab279e6,80e649054065540274a45f7696df9c2444ccc81ba921f0a82c252733cf9c7da4,94600feeea17e6504d8c9785b8557fe725e3431ea441ba82b787919f9f7f3a20
